id,text,label,language,dataset_type,dataset,clean_text,split
1289,ampa  papa ny? hwee a b?ne nso ny? hwee,positive,twi,monolingual,asante_twi_senti,ampa papa ny? hwee a b?ne nso ny? hwee,test
3499,aane,neutral,twi,monolingual,asante_twi_senti,aane,dev
1842,woy? nk?nk?nsa ma y?kum ?kra a nkura we wo nam,positive,twi,monolingual,asante_twi_senti,woy? nk?nk?nsa ma y?kum ?kra a nkura we wo nam,train
8406,i iaugh saa,positive,mixed,multilingual,asante_twi_senti,i iaugh saa,train
6314,bossu why we finish the giveaway anaa i tweet saa ny hands all dey hurt,negative,ghanaian_pidgin,pidgin,asante_twi_senti,bossu why we finish the giveaway anaa i tweet saa ny hands all dey hurt,dev
3321,ny? nsuo a y?sa nyinaa na ?k? ahina mu,neutral,twi,monolingual,asante_twi_senti,ny? nsuo a y?sa nyinaa na ?k? ahina mu,dev
8090,you’re doing good follow  and  for more resources also download  twi apps by clicking this link a comprehensive course in twi asante for the nontwi learner by nkyea learning systems,neutral,mixed,multilingual,asante_twi_senti,you’re doing good follow and for more resources also download twi apps by clicking this link a comprehensive course in twi asante for the nontwi learner by nkyea learning systems,train
1014,eeeei wonono  nsuo taa aponkyerani a w?gye w??,positive,twi,monolingual,asante_twi_senti,eeeei wonono nsuo taa aponkyerani a w?gye w??,train
7164,i have engage saa but nothing for brother man,neutral,mixed,multilingual,asante_twi_senti,i have engage saa but nothing for brother man,dev
2708,adwene a ?da nsuo mu mpo ?p? aba ama suk?m de no na ?kwakuo a ?si dua so?,positive,twi,monolingual,asante_twi_senti,adwene a ?da nsuo mu mpo ?p? aba ama suk?m de no na ?kwakuo a ?si dua so?,train
4325,nti van vicker ne michel majid mo nkoa na nhye wee anaa,negative,twi,monolingual,asante_twi_senti,nti van vicker ne michel majid mo nkoa na nhye wee anaa,train
107,wo bma na abrem saa no,neutral,twi,monolingual,asante_twi_senti,wo bma na abrem saa no,train
6310,chale yaw dabo dey tear me oo he dey tease don little too much 😀😀😀  sg,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chale yaw dabo dey tear me oo he dey tease don little too much 😀😀😀 sg,train
6497,i dont get it we are chasing ato essien for ₵ million when the banking collapse caused us ₵ billion this doesnt make senseeeeiii anaa mebɔdam,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,i dont get it we are chasing ato essien for ₵ million when the banking collapse caused us ₵ billion this doesnt make senseeeeiii anaa mebɔdam,train
8385,mudryk think say here be warzone he fo de run run saa 🤣🤣,negative,mixed,multilingual,asante_twi_senti,mudryk think say here be warzone he fo de run run saa 🤣🤣,train
762,yoo  mate wae   medi wakyi di makyi bi wai”,positive,twi,monolingual,asante_twi_senti,yoo mate wae medi wakyi di makyi bi wai”,dev
7050,get the bread bra abeiku 🙇🏾‍♂️,positive,mixed,multilingual,asante_twi_senti,get the bread bra abeiku 🙇🏾‍♂️,dev
3482,obi nk? ahua na ?nk?keka nkwan nhw?,neutral,twi,monolingual,asante_twi_senti,obi nk? ahua na ?nk?keka nkwan nhw?,train
5748,damirifa firi tete ?mfiri nn?,positive,twi,monolingual,asante_twi_senti,damirifa firi tete ?mfiri nn?,test
1892,“ s? ?barima anim ?y? hu a ?nkyer? s? ?y? wudini”,positive,twi,monolingual,asante_twi_senti,“ s? ?barima anim ?y? hu a ?nkyer? s? ?y? wudini”,train
2174,wote puu puu a w? bi di na ebi a na ?y? amanetire,positive,twi,monolingual,asante_twi_senti,wote puu puu a w? bi di na ebi a na ?y? amanetire,test
3509,“m’ani so kyini me”,negative,twi,monolingual,asante_twi_senti,“m’ani so kyini me”,train
6058,this time yaa charrge s gyata forgetti ghacemhappy birthday to you bra john 🎂🎉🎈🎊,positive,ghanaian_pidgin,pidgin,asante_twi_senti,this time yaa charrge s gyata forgetti ghacemhappy birthday to you bra john 🎂🎉🎈🎊,train
3945,enti saa na wo tie slim,neutral,twi,monolingual,asante_twi_senti,enti saa na wo tie slim,train
5515,wo yere ny? a ?nte s? wo nko ara da,positive,twi,monolingual,asante_twi_senti,wo yere ny? a ?nte s? wo nko ara da,train
5607,?bab?ne nnim kasakyer?,positive,twi,monolingual,asante_twi_senti,?bab?ne nnim kasakyer?,train
3394,nsuo na agyae t? ama mmere agyae fifi ama nkwan agyae d? y? na anka d?kono mpemdu ?ny? ?ho nam ne koobi ti,negative,twi,monolingual,asante_twi_senti,nsuo na agyae t? ama mmere agyae fifi ama nkwan agyae d? y? na anka d?kono mpemdu ?ny? ?ho nam ne koobi ti,test
4216,woy me anaa??,neutral,twi,monolingual,asante_twi_senti,woy me anaa??,train
5144,tumi dodo? y? gyimi,negative,twi,monolingual,asante_twi_senti,tumi dodo? y? gyimi,train
3139,wano ate,neutral,twi,monolingual,asante_twi_senti,wano ate,dev
999,mo mma de? ?home hyinaa nyi awurade ay? ?n? kwasie yi ?sorohene nyame nkoaa na ?s? ay?yie,positive,twi,monolingual,asante_twi_senti,mo mma de? ?home hyinaa nyi awurade ay? ?n? kwasie yi ?sorohene nyame nkoaa na ?s? ay?yie,train
2285,animguase? ny? batakari na y?apam ahy?,positive,twi,monolingual,asante_twi_senti,animguase? ny? batakari na y?apam ahy?,train
3870,ei saa,neutral,twi,monolingual,asante_twi_senti,ei saa,train
9076,been listening saa atiabanku  sqai,neutral,mixed,multilingual,asante_twi_senti,been listening saa atiabanku sqai,train
8011,nyame nhyira wo paa   montie twi teacher nwom foforɔ no bi wotie a na watweete — anigye fata wo,positive,mixed,multilingual,asante_twi_senti,nyame nhyira wo paa montie twi teacher nwom foforɔ no bi wotie a na watweete — anigye fata wo,train
2231,?y? ampa oooo,positive,twi,monolingual,asante_twi_senti,?y? ampa oooo,test
8572,lol na roman catholic nso err😂🤭,neutral,mixed,multilingual,asante_twi_senti,lol na roman catholic nso err😂🤭,train
3136,adanko daadaa adoe,neutral,twi,monolingual,asante_twi_senti,adanko daadaa adoe,dev
7817,plss what is pluck da big one in twi,positive,mixed,multilingual,asante_twi_senti,plss what is pluck da big one in twi,train
6616,sia u figa say i be u anaa🤣🤣🤣,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,sia u figa say i be u anaa🤣🤣🤣,train
8516,i’ve been dropping my number saa boss please bless me today,neutral,mixed,multilingual,asante_twi_senti,i’ve been dropping my number saa boss please bless me today,train
4745,ei saa,neutral,twi,monolingual,asante_twi_senti,ei saa,train
4053,akola nano katikati saa no??,negative,twi,monolingual,asante_twi_senti,akola nano katikati saa no??,train
2401,ampa ?na enti paa s? c w? twi ns?mfua mu “  ena sankofa yenchi”,positive,twi,monolingual,asante_twi_senti,ampa ?na enti paa s? c w? twi ns?mfua mu “ ena sankofa yenchi”,train
5286,kiib?d fofor? no ?y? f? afei de? ?w? nkran ?ne awona ntwer?de? nso wob?tumi atwe afiri ha,positive,twi,monolingual,asante_twi_senti,kiib?d fofor? no ?y? f? afei de? ?w? nkran ?ne awona ntwer?de? nso wob?tumi atwe afiri ha,train
5799,asase kotokuo obiara b?t? mu,positive,twi,monolingual,asante_twi_senti,asase kotokuo obiara b?t? mu,train
8289,saa lady no daterush,neutral,mixed,multilingual,asante_twi_senti,saa lady no daterush,train
1181,medi wakyi di makyi bi waiyoooo mati,positive,twi,monolingual,asante_twi_senti,medi wakyi di makyi bi waiyoooo mati,train
1199,medi wakyi p    medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,medi wakyi p medi wakyi di makyi bi wai,train
9334,we hear saa masa,negative,mixed,multilingual,asante_twi_senti,we hear saa masa,train
1518,yooo mate wai  medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,yooo mate wai medi wakyi di makyi bi wai,test
4738,abeiku paa saa na ote ??,neutral,twi,monolingual,asante_twi_senti,abeiku paa saa na ote ??,train
7323,baba i tag u saa no mind me,negative,mixed,multilingual,asante_twi_senti,baba i tag u saa no mind me,dev
7979,borɔdekɔkɔɔ ne nkateɛ nnyae dɛ yɛ da  snlnjaqd yummy,positive,mixed,multilingual,asante_twi_senti,borɔdekɔkɔɔ ne nkateɛ nnyae dɛ yɛ da snlnjaqd yummy,train
7736,lol done    medi wakyi di makyi bi wai,positive,mixed,multilingual,asante_twi_senti,lol done medi wakyi di makyi bi wai,dev
1000,?wiase y? sum s? bribi nni baabi a ?nka y?reda a y?rento pono mu,positive,twi,monolingual,asante_twi_senti,?wiase y? sum s? bribi nni baabi a ?nka y?reda a y?rento pono mu,train
1734,wosos? ?ta so a na ?b?n s?be,positive,twi,monolingual,asante_twi_senti,wosos? ?ta so a na ?b?n s?be,train
2068,merep? akyer? ?no nti na y? nk?kora ne y? mmerewa ase ntutu no lmaoaden wo ka twi nkoaeh,positive,twi,monolingual,asante_twi_senti,merep? akyer? ?no nti na y? nk?kora ne y? mmerewa ase ntutu no lmaoaden wo ka twi nkoaeh,train
5693,?nte saa a na ?ny? nokor? “ ?ny? dabiaa oo “ nokor? kwan k? tee””,positive,twi,monolingual,asante_twi_senti,?nte saa a na ?ny? nokor? “ ?ny? dabiaa oo “ nokor? kwan k? tee””,train
7249,ah bra respect porpor ok,positive,mixed,multilingual,asante_twi_senti,ah bra respect porpor ok,train
4000,saa,neutral,twi,monolingual,asante_twi_senti,saa,train
5287,efunu a ?besi nnim awer?ho?,positive,twi,monolingual,asante_twi_senti,efunu a ?besi nnim awer?ho?,train
9355,ante wo din aa ny gidigidi a no de see your handle 😂,negative,mixed,multilingual,asante_twi_senti,ante wo din aa ny gidigidi a no de see your handle 😂,test
6832,ei saa na our own to spy somebody ein pocket,negative,ghanaian_pidgin,pidgin,asante_twi_senti,ei saa na our own to spy somebody ein pocket,train
1957,manim na ?s? akor?ma nanso menkyere nkok? mma,positive,twi,monolingual,asante_twi_senti,manim na ?s? akor?ma nanso menkyere nkok? mma,test
5054,wonim mmra a wons?e mmra,positive,twi,monolingual,asante_twi_senti,wonim mmra a wons?e mmra,train
4158,nti yde ynka hoo anaa menua,neutral,twi,monolingual,asante_twi_senti,nti yde ynka hoo anaa menua,train
3218,nam dodo? ns?e nkwan,positive,twi,monolingual,asante_twi_senti,nam dodo? ns?e nkwan,train
1970,medaase“ dabi dabi anaa daakye bi “ mpaakyw sn“ owuo t?n ade? a t? bi na daas?boa ?de,positive,twi,monolingual,asante_twi_senti,medaase“ dabi dabi anaa daakye bi “ mpaakyw sn“ owuo t?n ade? a t? bi na daas?boa ?de,train
8294,akwaaba bro,positive,mixed,multilingual,asante_twi_senti,akwaaba bro,dev
6599,mudryk no noa nie anaa he dey bench,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,mudryk no noa nie anaa he dey bench,test
7064,wode mode plz go for check up  your cholesterol maybe high 😮,negative,mixed,multilingual,asante_twi_senti,wode mode plz go for check up your cholesterol maybe high 😮,test
3483,na s? ?kyer?kyer?nii no gyina h? dada ansa na ?re bisa as?m no ?bio as?misa no nokor? mu de?  ?k? ma nkwadaa no nkoa pr?ko p?,neutral,twi,monolingual,asante_twi_senti,na s? ?kyer?kyer?nii no gyina h? dada ansa na ?re bisa as?m no ?bio as?misa no nokor? mu de? ?k? ma nkwadaa no nkoa pr?ko p?,test
3051,?t? da bi a ?se ne k?ter?ma ko,neutral,twi,monolingual,asante_twi_senti,?t? da bi a ?se ne k?ter?ma ko,train
5030,gye k?t? apr? we nanso mm? mu y?ntee bi da,positive,twi,monolingual,asante_twi_senti,gye k?t? apr? we nanso mm? mu y?ntee bi da,train
3538,ahunubip?n nti na aboa aserewa regyegye ne mma agor? a na watwa nani ato nky?n no,positive,twi,monolingual,asante_twi_senti,ahunubip?n nti na aboa aserewa regyegye ne mma agor? a na watwa nani ato nky?n no,test
5685,aketekyiwa ho ny? f? nso ?ne mpanimfo? na ?nam,positive,twi,monolingual,asante_twi_senti,aketekyiwa ho ny? f? nso ?ne mpanimfo? na ?nam,train
1478,medi wakyi lol   nayorm medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,medi wakyi lol nayorm medi wakyi di makyi bi wai,train
6620,bro the giveaway u finish anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,bro the giveaway u finish anaa,train
4999,onua onua twitwa wo nsem so na me nso me nyaa baako w twi nshw no mu wai,negative,twi,monolingual,asante_twi_senti,onua onua twitwa wo nsem so na me nso me nyaa baako w twi nshw no mu wai,dev
2252,ah wany adie,neutral,twi,monolingual,asante_twi_senti,ah wany adie,test
6404,😂 make them go play amp anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,😂 make them go play amp anaa,dev
1786,cc  n    nnipa baanu gyimi a efie b?,positive,twi,monolingual,asante_twi_senti,cc n nnipa baanu gyimi a efie b?,train
3795,num nsuo twen p,positive,twi,monolingual,asante_twi_senti,num nsuo twen p,train
3771,yes o eny saa atanfo enya yn,negative,twi,monolingual,asante_twi_senti,yes o eny saa atanfo enya yn,test
5405,?bosomfo? ka ne nkonimdie na ?nka ne nkoguo,positive,twi,monolingual,asante_twi_senti,?bosomfo? ka ne nkonimdie na ?nka ne nkoguo,train
8930,hwan nso nie is this the time for this  sepwwj,negative,mixed,multilingual,asante_twi_senti,hwan nso nie is this the time for this sepwwj,train
706,meda ase,positive,twi,monolingual,asante_twi_senti,meda ase,test
3074,wo fiefo? ma wo so a ab?tensofo? hw? wo to,positive,twi,monolingual,asante_twi_senti,wo fiefo? ma wo so a ab?tensofo? hw? wo to,train
2855,okusie se ?nya sakre a ?b? twi nanso ne nan nnuru p??lin so,neutral,twi,monolingual,asante_twi_senti,okusie se ?nya sakre a ?b? twi nanso ne nan nnuru p??lin so,train
4867,gyimii saa,negative,twi,monolingual,asante_twi_senti,gyimii saa,train
2642,ntasuo nko ara nnante nti k?tr?ma b? apoo,positive,twi,monolingual,asante_twi_senti,ntasuo nko ara nnante nti k?tr?ma b? apoo,train
8735,u that love shattawale could’ve defended him anaa🤷‍♂️,neutral,mixed,multilingual,asante_twi_senti,u that love shattawale could’ve defended him anaa🤷‍♂️,test
1233,medi wakyi s lorry   xgooglemex medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,medi wakyi s lorry xgooglemex medi wakyi di makyi bi wai,train
1301,de?n nti “   wobma anwonafo ni nkranfo bu afu ooo”,positive,twi,monolingual,asante_twi_senti,de?n nti “ wobma anwonafo ni nkranfo bu afu ooo”,test
972,magyina nk?ns?nk?ns?n so ato kootweamanso tuo ma bi apae agu nanso mase anyi me ay? ohia nti,positive,twi,monolingual,asante_twi_senti,magyina nk?ns?nk?ns?n so ato kootweamanso tuo ma bi apae agu nanso mase anyi me ay? ohia nti,train
3576,ananses?m no kasae? mu nie nea ?rekasa no ka bono enti ns?mfua no bi y? bono ebi w? h? ?ka “twene” s? “kyene”,neutral,twi,monolingual,asante_twi_senti,ananses?m no kasae? mu nie nea ?rekasa no ka bono enti ns?mfua no bi y? bono ebi w? h? ?ka “twene” s? “kyene”,dev
3285,nyansap? y?sane no badwemma,positive,twi,monolingual,asante_twi_senti,nyansap? y?sane no badwemma,train
5058,kosua b?ne baako s?e nkosua apem,positive,twi,monolingual,asante_twi_senti,kosua b?ne baako s?e nkosua apem,test
3236,owura s ny sika kuma na wobetua no w appstore h ma me nfa me  ne  yi ndi dwuma saa ara,neutral,twi,monolingual,asante_twi_senti,owura s ny sika kuma na wobetua no w appstore h ma me nfa me ne yi ndi dwuma saa ara,dev
7740,lol true statement  adwuma bɔne ntesɛ krɔno”,positive,mixed,multilingual,asante_twi_senti,lol true statement adwuma bɔne ntesɛ krɔno”,train
4658,gyimii kasa saa,negative,twi,monolingual,asante_twi_senti,gyimii kasa saa,train
8428,ne jon wode wonnim nyansa so it’s hard to talk with you😂😂😂 you dey contradict yourself saa ei😂,negative,mixed,multilingual,asante_twi_senti,ne jon wode wonnim nyansa so it’s hard to talk with you😂😂😂 you dey contradict yourself saa ei😂,train
5930,panne? to ate nso ?t? nkor?fo? de?,positive,twi,monolingual,asante_twi_senti,panne? to ate nso ?t? nkor?fo? de?,train
7957,ft  amp   magma prod gmk,positive,mixed,multilingual,asante_twi_senti,ft amp magma prod gmk,dev
3876,wonso  saa,neutral,twi,monolingual,asante_twi_senti,wonso saa,train
5959,atentirehuo nya baabi gyina a ?bisa mframa s? worek? henefa,positive,twi,monolingual,asante_twi_senti,atentirehuo nya baabi gyina a ?bisa mframa s? worek? henefa,dev
684,meda wo ase ?hemaaba “  medi wakyi dada”,positive,twi,monolingual,asante_twi_senti,meda wo ase ?hemaaba “ medi wakyi dada”,test
6442,ghanaians no dey part anaa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,ghanaians no dey part anaa,test
4520,gyimie saa,negative,twi,monolingual,asante_twi_senti,gyimie saa,dev
224,eeiii ?y? hu oh,neutral,twi,monolingual,asante_twi_senti,eeiii ?y? hu oh,train
6946,chairman  toast me plus momo giveaway saa,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,chairman toast me plus momo giveaway saa,train
5605,nn? da yi ?y? kutawonsa na gaana b?y?? kwamanman anaa kwasafoman nti nn? y? kwasafomankwamanman da w? gaana,neutral,twi,monolingual,asante_twi_senti,nn? da yi ?y? kutawonsa na gaana b?y?? kwamanman anaa kwasafoman nti nn? y? kwasafomankwamanman da w? gaana,train
2702,kwaseabuo so nti na as?nnibea cou w?h?,positive,twi,monolingual,asante_twi_senti,kwaseabuo so nti na as?nnibea cou w?h?,dev
5504,?kwantia y? mmusuo,positive,twi,monolingual,asante_twi_senti,?kwantia y? mmusuo,dev
7188,are you ready our akwaaba summit comes off this saturday at exactlyam  our guest speakers are professor solomon nunoo  the utag president and ing peter adonten you cant miss it for anythingpromoting engineering excellence for society,positive,mixed,multilingual,asante_twi_senti,are you ready our akwaaba summit comes off this saturday at exactlyam our guest speakers are professor solomon nunoo the utag president and ing peter adonten you cant miss it for anythingpromoting engineering excellence for society,train
